Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Profit Margin
4860,CA-2018-136063,2018-12-15,2018-12-19,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,60302.0,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,10.192,1.0572716166664116,0.10373544119568402
4861,CA-2017-101546,2017-12-18,2017-12-24,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Morristown,New Jersey,7960.0,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,305.6906552305521,0.1703980285346281
4862,CA-2015-138940,2015-04-11,2015-04-16,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,78745.0,Central,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,219.91864821162886,0.2899954746761779
4863,CA-2017-125164,2017-11-10,2017-11-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,2.859088339253922,0.14037157989267096
4864,CA-2017-125164,2017-11-10,2017-11-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,2.747439048108568,0.055116334619414384
4865,CA-2018-163531,2018-06-26,2018-06-30,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,10024.0,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,67.42588919546523,0.2809763270219829
4866,CA-2018-122490,2018-11-13,2018-11-18,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103.0,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,678.6749142162362,0.28222804728408823
4867,CA-2018-122490,2018-11-13,2018-11-18,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,30.167795222493453,0.05358172160066614
4868,CA-2018-122490,2018-11-13,2018-11-18,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,79.37780633276166,0.23014063475330276
4869,CA-2018-122490,2018-11-13,2018-11-18,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103.0,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,1.2296242377515922,0.142317620110138
4870,CA-2018-131366,2018-11-24,2018-11-29,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602.0,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless BluetoothÂ HeadsetÂ with,89.988,14.181316425758986,0.1575911946677222
4871,CA-2018-131366,2018-11-24,2018-11-29,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602.0,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,229.544,49.14020185299938,0.2140774834149417
4872,CA-2018-164042,2018-05-23,2018-05-27,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095.0,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1.824,0.40133683037108514,0.2200311570016914
4873,CA-2018-164042,2018-05-23,2018-05-27,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32,4.641333417203397,0.25334789395215046
4874,CA-2018-164042,2018-05-23,2018-05-27,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095.0,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,48.816,5.113337935581167,0.10474717173838836
4875,CA-2018-164042,2018-05-23,2018-05-27,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,1.188,0.23591297386739865,0.19857994433282716
4876,CA-2015-132864,2015-12-02,2015-12-07,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-AC-10001267,Technology,Accessories,ImationÂ 32GB Pocket Pro USB 3.0Â Flash DriveÂ - 32 GB - Black - 1 P ...,119.8,32.25908722556444,0.269274517742608
4877,US-2015-155817,2015-10-03,2015-10-09,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707.0,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,18.349625373623834,0.2980383539115098
4878,US-2015-155817,2015-10-03,2015-10-09,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707.0,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,6.192,0.6814997575814559,0.11006133035876225
4879,US-2017-131891,2017-07-29,2017-07-31,First Class,PW-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,32503.0,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,0.24118202560358282,0.10893497091399405
4880,CA-2018-143567,2018-11-02,2018-11-05,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32,0.5345667863659412,0.1004824786402145
4881,CA-2018-143567,2018-11-02,2018-11-05,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420.0,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,159.3361162237813,0.16326760003256546
4882,CA-2018-143567,2018-11-02,2018-11-05,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420.0,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,204.6984273607127,0.09098071805570566
4883,CA-2018-143567,2018-11-02,2018-11-05,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,59.92,17.429289665952933,0.29087599576022916
4884,CA-2018-104080,2018-03-08,2018-03-15,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804.0,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,24.65407068052858,0.1440074221993492
4885,CA-2018-104080,2018-03-08,2018-03-15,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804.0,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,3.36,0.39115252691436336,0.11641444253403672
4886,CA-2015-151379,2015-12-16,2015-12-20,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,10.847357231707228,0.09498561498867976
4887,CA-2017-163167,2017-11-28,2017-12-01,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062.0,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,28.629921144435748,0.15673028490959517
4888,CA-2017-163167,2017-11-28,2017-12-01,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062.0,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.7,9.569748492418201,0.09409782195101475
4889,CA-2017-163167,2017-11-28,2017-12-01,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062.0,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,193.52880851167495,0.17186977896633715
4890,CA-2017-163167,2017-11-28,2017-12-01,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062.0,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,247.86305234223917,0.19620284361769902
4891,CA-2017-135776,2017-12-23,2017-12-30,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,1.1517929184337796,0.1305887662623333
4892,CA-2017-135776,2017-12-23,2017-12-30,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,9.417166270593016,0.24821207882427562
4893,CA-2017-135776,2017-12-23,2017-12-30,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,1.137039876667884,0.27072378015902
4894,CA-2017-135776,2017-12-23,2017-12-30,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103.0,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28,20.31551178476646,0.08938539152044377
4895,CA-2017-135776,2017-12-23,2017-12-30,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,47.9,3.823072828557629,0.07981362898867701
4896,CA-2017-135776,2017-12-23,2017-12-30,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103.0,West,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,61.96,18.397858921435066,0.2969312285576996
4897,CA-2017-135776,2017-12-23,2017-12-30,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103.0,West,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,201.60655213009804,0.1803407686865769
4898,US-2015-122021,2015-10-15,2015-10-17,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134.0,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,183.372,38.67787269469481,0.21092572854467864
4899,US-2015-122021,2015-10-15,2015-10-17,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134.0,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,1.3431080644121551,0.16856275908787088
4900,CA-2017-130484,2017-08-22,2017-08-27,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030.0,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,3.066620818924499,0.11637146398468802
4901,CA-2018-120936,2018-12-17,2018-12-21,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804.0,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,75.55526499838471,0.15697512049859702
4902,CA-2018-120936,2018-12-17,2018-12-21,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804.0,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98,3.934375002084745,0.28142882704468847
4903,CA-2018-110884,2018-03-07,2018-03-12,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,25.92,5.632027387451236,0.21728500723191496
4904,CA-2018-110884,2018-03-07,2018-03-12,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035.0,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,23.112275108935542,0.25234496242969257
4905,US-2015-161613,2015-12-01,2015-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070.0,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058,106.34658387555534,0.15777067236878034
4906,US-2015-146353,2015-10-14,2015-10-16,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301.0,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,4.464385408735459,0.19478121329561338
4907,US-2015-146353,2015-10-14,2015-10-16,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301.0,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,269.9,53.5420240747563,0.1983772659309237
4908,CA-2015-133809,2015-11-18,2015-11-23,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014.0,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,1.0754522895207046,0.0910782765515502
4909,CA-2015-133809,2015-11-18,2015-11-23,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014.0,East,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,9.588,2.6756499893382064,0.27906236851670907
4910,CA-2018-127306,2018-01-14,2018-01-18,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604.0,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.336,2.1508327262079248,0.1173010867259994
4911,CA-2018-127306,2018-01-14,2018-01-18,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604.0,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,36.288,2.6365875705561836,0.07265728534381018
4912,CA-2018-127306,2018-01-14,2018-01-18,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604.0,South,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,111.984,14.113167168748562,0.12602842521028507
4913,CA-2018-127306,2018-01-14,2018-01-18,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604.0,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,5.97,1.7408197772378475,0.29159460255240327
4914,CA-2018-127306,2018-01-14,2018-01-18,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604.0,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2.508,0.3242425817808432,0.12928332606891674
4915,CA-2016-161830,2016-09-24,2016-09-26,Second Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98105.0,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96,5.871446892815099,0.16327716609608173
4916,CA-2016-161830,2016-09-24,2016-09-26,Second Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,14.952,2.5991332678060646,0.1738318129886346
4917,CA-2018-163125,2018-10-09,2018-10-11,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573.0,Central,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.144,17.372710728569754,0.2587380961600404
4918,CA-2018-163125,2018-10-09,2018-10-11,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573.0,Central,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,254.058,41.79145947674344,0.1644957430064924
4919,CA-2017-160304,2017-01-02,2017-01-07,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877.0,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,24.167855174852175,0.13894363099259616
4920,CA-2017-160304,2017-01-02,2017-01-07,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877.0,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,231.98,14.774755463523444,0.06368978128943635
4921,CA-2018-101728,2018-08-19,2018-08-23,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.296,0.5616110780915217,0.24460412808864185
4922,CA-2018-114055,2018-12-25,2018-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810.0,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,21.89502995431637,0.22788332591919622
4923,CA-2018-114055,2018-12-25,2018-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810.0,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,0.6227242022652851,0.17202326029427767
4924,CA-2018-114055,2018-12-25,2018-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810.0,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1,113.18989864310178,0.17992353941043043
4925,CA-2018-114055,2018-12-25,2018-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810.0,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,16.706725049122642,0.1846455023112582
4926,CA-2018-126438,2018-09-10,2018-09-13,First Class,AR-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841.0,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2.5340068063672017,0.17029615634188183
4927,CA-2018-117653,2018-10-19,2018-10-23,Standard Class,MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",91.275,20.98673733119711,0.22992864783562977
4928,CA-2018-143245,2018-12-01,2018-12-06,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824.0,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3.9408765365811544,0.20271998644964784
4929,CA-2018-143245,2018-12-01,2018-12-06,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824.0,East,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,897.15,80.97138892021037,0.09025401428992964
4930,US-2015-138828,2015-09-02,2015-09-03,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,7.034839952451083,0.12181541043205339
4931,US-2015-138828,2015-09-02,2015-09-03,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009.0,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,1.3296400873411065,0.08899866715803927
4932,CA-2018-143651,2018-03-25,2018-03-30,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10001446,Office Supplies,Art,Newell 309,23.1,4.5522959156552005,0.19706908725780087
4933,CA-2016-106978,2016-09-28,2016-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,0.6579026224459172,0.052481064330401825
4934,CA-2016-106978,2016-09-28,2016-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,0.2563564484229927,0.23736708187314137
4935,CA-2016-106978,2016-09-28,2016-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-FA-10003021,Office Supplies,Fasteners,Staples,4.512,1.1377211914113665,0.2521545193730866
4936,CA-2016-155124,2016-03-15,2016-03-21,Standard Class,KS-16300,Karen Seio,Corporate,United States,Lehi,Utah,84043.0,West,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,1.8404363270012365,0.10970650494761781
4937,CA-2018-150931,2018-01-06,2018-01-13,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,35401.0,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,6.6649854816066245,0.19753958155324908
4938,CA-2015-157147,2015-01-13,2015-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,177.78366678929504,0.13409033208077464
4939,CA-2015-157147,2015-01-13,2015-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109.0,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,45.74330329816136,0.13695640794781228
4940,CA-2015-157147,2015-01-13,2015-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109.0,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,3.8477355275386977,0.193353544097422
4941,CA-2016-156482,2016-02-06,2016-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,236.21796177279273,0.18617137322298888
4942,CA-2016-156482,2016-02-06,2016-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92,76.20285232451926,0.2683955069192704
4943,CA-2016-156482,2016-02-06,2016-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,0.5749766458181699,0.10122828271446653
4944,CA-2018-106782,2018-12-21,2018-12-27,Standard Class,LP-17095,Liz Preis,Consumer,United States,Lafayette,Indiana,47905.0,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,74.96724240111605,0.19973155645845383
4945,CA-2017-151372,2017-09-05,2017-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,21.55226125206722,0.22431579154940903
4946,CA-2017-151372,2017-09-05,2017-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,0.8411347432296815,0.07201496089295219
4947,CA-2017-151372,2017-09-05,2017-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,1.0259652628432738,0.23531313367964996
4948,CA-2015-102085,2015-10-04,2015-10-09,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115.0,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,2.6641834850193,0.09111434627288988
4949,CA-2018-107125,2018-11-27,2018-12-02,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117.488,13.922572710842251,0.11850208285818341
4950,CA-2018-107125,2018-11-27,2018-12-02,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045.0,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,4.359472607023357,0.23139451205007203
4951,CA-2017-125815,2017-10-28,2017-11-01,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3.048027431674216,0.24541283668874528
4952,CA-2016-144190,2016-06-09,2016-06-13,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Royal Oak,Michigan,48073.0,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,12.96,0.6506892082798615,0.0502075006388782
4953,CA-2018-117926,2018-12-08,2018-12-12,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109.0,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,3.5615867609844107,0.05126060392896388
4954,CA-2016-153906,2016-03-16,2016-03-20,Standard Class,MS-17980,Michael Stewart,Corporate,United States,New York City,New York,10009.0,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,85.9,17.033003234510247,0.19828874545413558
4955,CA-2015-160262,2015-06-09,2015-06-13,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031.0,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,18.06,5.239117589047937,0.2900951045984461
4956,CA-2015-160262,2015-06-09,2015-06-13,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031.0,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,9.598112143999794,0.1212801635582486
4957,CA-2015-160262,2015-06-09,2015-06-13,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031.0,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,9.522218564348062,0.25460477444780916
4958,CA-2016-127607,2016-03-20,2016-03-26,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Carrollton,Texas,75007.0,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2.512,0.32515270994429635,0.12943977306699694
4959,CA-2016-127607,2016-03-20,2016-03-26,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Carrollton,Texas,75007.0,Central,OFF-FA-10003485,Office Supplies,Fasteners,Staples,18.864,3.1351395304192224,0.16619696408074758
4960,CA-2017-166226,2017-11-18,2017-11-22,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008.0,West,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,11.395176241197591,0.18622003270358203
4961,CA-2017-166226,2017-11-18,2017-11-22,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008.0,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,13.258200861028062,0.19543338533355042
4962,CA-2015-156587,2015-03-07,2015-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103.0,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,9.840801022361955,0.2020200571186146
4963,CA-2015-156587,2015-03-07,2015-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103.0,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,17.94,3.173204601720662,0.176878740341174
